product,shippeddate,squareftcost,QTYTotal,VALTotal,productcode,productname,squareft,source,month,year,price,QTYScrap,VALScrap,QTYScrapDamaged,VALScrapDamaged,QTYScrapExistingCurrent,VALScrapExistingCurrent,QTYScrapOther,VALScrapOther,QTYScrapReturns,VALScrapReturns,QTYScrapStock,VALScrapStock,QTYDamage,VALDamage,QTYItemOrder,VALItemOrder,QTYKeepActive,VALKeepActive,QTYMakeInactiveObsolete,VALMakeInactiveObsolete,QTYOther,VALOther,QTYStock,VALStock
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jun2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",6,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jul2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",7,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01aug2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01sep2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01oct2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01nov2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01dec2019,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jan2020,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01feb2020,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01mar2020,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01apr2020,8.4,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.333333,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01may2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jun2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jul2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01aug2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01sep2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01oct2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01nov2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01dec2020,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jan2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01feb2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01mar2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01apr2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01may2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jun2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jul2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01aug2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01sep2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01oct2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01nov2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01dec2021,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",12,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jan2022,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",1,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01feb2022,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",2,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01mar2022,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",3,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01apr2022,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",4,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01may2022,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",5,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze FIRM Headboard  KING (TP9HBF-KR)",01jul2022,8.38,,,"TP9HBF-KR","2019 TEMPUR-LUXEbreeze FIRM Headboard – KING",13.3,"Tempur",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01feb2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01mar2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01apr2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01may2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jun2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",6,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jul2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",7,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01aug2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01sep2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01oct2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01nov2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01dec2019,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jan2020,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01feb2020,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01mar2020,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01apr2020,8.4,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.333333,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01may2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jun2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jul2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01aug2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01sep2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01oct2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01nov2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01dec2020,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jan2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01feb2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01mar2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01apr2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01may2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jun2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",6,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jul2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",7,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01aug2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",8,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01sep2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",9,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01oct2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",10,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01nov2021,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",11,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard  KING (TP9HBS-KR)",01jul2022,8.38,,,"TP9HBS-KR","2019 TEMPUR-LUXEbreeze SOFT Headboard – KING",13.3,"Tempur",7,2022,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01feb2019,8.4,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.333333,"Tempur",2,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01mar2019,33.6,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",53.333333,"Tempur",3,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01apr2019,25.2,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",40,"Tempur",4,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01may2019,25.2,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",40,"Tempur",5,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01jun2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",6,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01jul2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",7,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01aug2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",8,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01sep2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",9,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01oct2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",10,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01nov2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",11,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01dec2019,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",12,2019,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01jan2020,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",1,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01feb2020,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",2,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01mar2020,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",3,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01apr2020,16.8,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.666667,"Tempur",4,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01may2020,16.76,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.6,"Tempur",5,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01jun2020,16.76,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.6,"Tempur",6,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01jul2020,16.76,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",26.6,"Tempur",7,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01aug2020,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",8,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01sep2020,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",9,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01oct2020,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",10,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01nov2020,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",11,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01dec2020,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",12,2020,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01jan2021,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",1,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01feb2021,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",2,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01mar2021,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",3,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01apr2021,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",4,2021,,,,,,,,,,,,,,,,,,,,,,,,,
"2019 TEMPUR-LUXEbreeze SOFT Headboard QUEEN (TP9HBS-QR)",01may2021,8.38,,,"TP9HBS-QR","2019 TEMPUR-LUXEbreeze SOFT Headboard –QUEEN",13.3,"Tempur",5,2021,,,,,,,,,,,,,,,,,,,,,,,,,
